Período/Exercício;Sociedade;ContaInterna;Prazo;Moeda;Saldo
012024;5005;32410224;360;EUR;801975032,93
012024;5005;50884338;1;BRL;-758716032,51
012024;5005;67630892;360;USD;-223955192,48
012024;5005;70073100;180;EUR;-47108688,30
012024;5005;29928746;1;EUR;138497323,05
012024;5005;62775531;90;USD;-772608924,27
012024;5005;96896389;1;USD;169760768,82
012024;5005;81569135;1;BRL;329187521,27
012024;5005;21034778;60;BRL;-473309153,58
012024;5005;57927778;90;EUR;-537306495,08
012024;5005;44972787;1;BRL;933712336,75
012024;5005;95942406;360;USD;-94741008,57
012024;5005;97224021;360;EUR;-986961477,44
012024;5005;29362501;30;USD;-661193975,94
012024;5005;47182550;90;USD;-655824909,50
012024;5005;64580716;360;USD;-87310223,06
012024;5005;18805684;360;USD;-268691293,49
012024;5005;87520492;30;USD;-678657799,43
012024;5005;48479409;90;BRL;854155781,19
012024;5005;12412234;360;USD;-510012637,17
012024;5005;69054270;30;EUR;-584572926,31
012024;5005;41245032;90;USD;-469781744,28
012024;5005;49494252;60;BRL;-728462869,96
012024;5005;60257774;30;USD;-500651785,49
012024;5005;45196807;180;USD;-716562291,34
012024;5005;67724257;360;BRL;-999589723,83
012024;5005;74498034;180;BRL;666239397,18
012024;5005;53145908;30;USD;-749329923,87
012024;5005;50767171;360;EUR;262306795,66
012024;5005;18457653;90;USD;462098075,82
012024;5005;30441653;180;BRL;161727981,32
012024;5005;90188856;1;EUR;613594005,08
012024;5005;62903082;180;EUR;971560873,28
012024;5005;26518005;1;USD;196104850,32
012024;5005;15566701;360;EUR;894673871,54
012024;5005;29074538;30;USD;787687947,66
012024;5005;68347160;60;EUR;-616500651,91
012024;5005;84963118;180;EUR;518640632,37
012024;5005;42347223;90;BRL;497195234,90
012024;5005;67891899;360;BRL;515436247,68
012024;5005;12790752;360;BRL;309486654,22
012024;5005;39610990;60;EUR;-272558796,09
012024;5005;13671036;30;USD;820267954,67
012024;5005;99014857;180;BRL;-444563372,64
012024;5005;58961776;30;EUR;936550710,62
012024;5005;98244566;30;EUR;763063494,34
012024;5005;13937881;360;EUR;-283453343,34
012024;5005;92316217;30;BRL;-330252464,39
012024;5005;49416984;1;BRL;-710186270,45
012024;5005;31226741;1;EUR;-971644579,43
012024;5005;53313179;30;BRL;374568685,98
012024;5005;23166664;30;EUR;-69099691,91
012024;5005;21668411;30;USD;-72270564,57
012024;5005;68286597;180;EUR;-18294339,48
012024;5005;15269628;90;USD;-936598045,24
012024;5005;63439611;30;EUR;224463851,23
012024;5005;58291894;1;USD;343865077,11
012024;5005;90348035;1;USD;-455951076,45
012024;5005;22997461;30;BRL;-506629680,31
012024;5005;10530310;30;BRL;852432576,22
012024;5005;31997897;60;BRL;762258984,54
012024;5005;98115998;1;BRL;-351213337,94
012024;5005;18293884;90;BRL;-424879706,54
012024;5005;78565674;90;BRL;-507927574,68
012024;5005;14697889;60;EUR;-476419167,69
012024;5005;88542203;90;USD;-890052799,10
012024;5005;94613222;360;EUR;831776401,86
