Período/Exercício;Sociedade;ContaInterna;Prazo;Moeda;Saldo
012024;1001;29420254;60;USD;48372005,55
012024;1001;40239877;90;EUR;-780124606,63
012024;1001;30093491;360;BRL;761632766,67
012024;1001;84364507;180;BRL;-555263996,08
012024;1001;76492361;180;USD;83844116,37
012024;1001;77082086;30;USD;-337482420,69
012024;1001;93769945;1;USD;-311125781,81
012024;1001;97321042;1;EUR;925361220,74
012024;1001;17336986;60;USD;-674945171,82
012024;1001;63784458;360;BRL;267446084,00
012024;1001;77066727;1;BRL;-218835724,89
012024;1001;36344585;60;EUR;52786777,81
012024;1001;39014275;1;EUR;596529148,07
012024;1001;22497094;360;USD;65196644,83
012024;1001;45147149;90;USD;330365151,41
012024;1001;56912417;1;USD;-179108589,11
012024;1001;27134991;1;BRL;-932312357,71
012024;1001;60105213;1;EUR;-546535369,61
012024;1001;71694399;30;EUR;-365885421,87
012024;1001;26000379;360;BRL;243509703,14
012024;1001;25622411;360;BRL;-890010136,10
012024;1001;37807108;30;EUR;745245849,53
012024;1001;34845219;60;USD;707758512,26
012024;1001;27813375;180;BRL;833077907,46
012024;1001;42649891;30;BRL;918407115,29
012024;1001;85884341;360;EUR;-992755222,10
012024;1001;93291250;1;USD;-236200875,55
012024;1001;84204956;360;BRL;384439112,45
012024;1001;63523485;1;EUR;912333047,51
012024;1001;20733022;1;BRL;10645575,39
012024;1001;84629803;1;BRL;644999373,54
012024;1001;84551206;180;USD;-361791294,00
012024;1001;60964992;30;EUR;402225363,35
012024;1001;37257088;180;EUR;-467023354,81
012024;1001;72859264;90;USD;-754340730,33
012024;1001;85714744;90;USD;190415452,57
012024;1001;34186811;90;USD;754995160,90
012024;1001;69321968;360;BRL;-229461154,01
012024;1001;40524238;30;USD;375901052,64
012024;1001;72479313;1;USD;297873924,78
012024;1001;13795397;90;BRL;-788881483,25
012024;1001;61475716;360;EUR;-513353812,88
012024;1001;50650019;360;BRL;749268203,07
012024;1001;93760472;180;USD;-114600455,06
012024;1001;55985243;360;EUR;-763583129,25
012024;1001;76169250;180;EUR;-920277983,30
012024;1001;81158896;1;EUR;845594204,28
012024;1001;49194950;180;USD;253942299,24
012024;1001;79007419;60;EUR;703112440,85
012024;1001;57103092;360;BRL;-252456442,61
012024;1001;47869779;30;USD;-545845677,99
012024;1001;31525140;30;BRL;156753898,42
012024;1001;18531007;1;BRL;476825175,33
012024;1001;62153544;360;EUR;-42878896,69
012024;1001;87680809;180;EUR;8458867,88
012024;1001;73762033;1;BRL;-978031506,05
012024;1001;53660006;1;BRL;332390,50
012024;1001;68670834;30;BRL;-807505188,85
012024;1001;57804659;360;USD;-754147641,26
012024;1001;28412350;30;EUR;114253340,33
012024;1001;50868085;30;BRL;-46782598,73
012024;1001;50611615;90;EUR;-440958064,36
012024;1001;64755266;60;BRL;-712166594,68
012024;1001;89458426;90;EUR;799368642,47
012024;1001;97518595;180;EUR;-77134432,03
012024;1001;11416920;360;BRL;925758556,77
012024;1001;68977967;1;USD;-31459465,66
012024;1001;61004338;90;EUR;193068275,60
012024;1001;57868389;360;EUR;-772086607,72
012024;1001;61659173;360;USD;257357142,44
012024;1001;62465457;30;USD;-351258477,40
012024;1001;57952465;360;BRL;656130436,89
012024;1001;32173015;180;BRL;-655164746,49
012024;1001;23407562;30;BRL;-320114422,99
012024;1001;92765343;60;EUR;170117375,30
012024;1001;19058048;360;USD;310790647,24
012024;1001;77010730;60;EUR;213408236,33
012024;1001;40489599;1;EUR;-980135050,50
012024;1001;59034158;180;EUR;955558418,15
012024;1001;56898775;90;BRL;999989014,40
012024;1001;20935529;180;USD;-906923735,58
012024;1001;61545371;60;BRL;-599892564,21
012024;1001;83797252;1;USD;-173064270,59
012024;1001;36652869;180;EUR;-657083466,97
012024;1001;71930342;60;BRL;-278643642,80
012024;1001;64123086;1;BRL;-101767398,47
012024;1001;30872727;60;USD;-863338379,65
012024;1001;13941707;90;BRL;-220683271,84
012024;1001;18060622;360;EUR;148290315,55
012024;1001;16057797;30;BRL;-104946016,85
012024;1001;23826744;360;BRL;660545196,47
012024;1001;84801082;30;USD;518980122,43
012024;1001;76632574;60;BRL;-323696518,19
012024;1001;72114870;90;BRL;328992184,51
012024;1001;12542112;360;USD;-924083497,08
012024;1001;66979534;180;USD;667012296,12
012024;1001;74604156;180;EUR;883258734,69
012024;1001;63793814;30;USD;573511978,11
012024;1001;97293788;1;USD;286252621,02
012024;1001;22446337;60;EUR;936045135,00
012024;1001;92277992;90;BRL;-496653317,03
012024;1001;25729717;60;EUR;940059745,44
012024;1001;67667178;30;USD;453376235,02
012024;1001;73581421;180;USD;698705528,50
012024;1001;47446458;60;USD;-918203135,66
012024;1001;93299224;90;EUR;-175602285,50
012024;1001;74393136;180;BRL;-731055031,73
012024;1001;54456467;60;USD;-115588120,06
012024;1001;18144925;360;USD;-860309829,13
012024;1001;11623087;60;USD;678896337,05
012024;1001;55663013;90;BRL;570033250,30
012024;1001;78729884;360;BRL;940283492,11
012024;1001;28380405;90;EUR;-363107471,10
012024;1001;35974042;30;USD;-102286305,29
012024;1001;95465043;30;USD;534526128,44
012024;1001;82914052;30;EUR;-848751306,65
012024;1001;87363657;30;BRL;-323106318,23
012024;1001;34754430;360;EUR;-397493745,00
012024;1001;20502667;90;USD;802895222,21
012024;1001;65224833;1;USD;767214364,11
012024;1001;40872104;60;BRL;721795801,01
012024;1001;29800183;1;BRL;877241791,99
012024;1001;69104760;360;BRL;263574303,05
012024;1001;64212419;1;BRL;267519228,91
012024;1001;75632647;180;EUR;-755531360,06
012024;1001;49851593;180;BRL;-643502203,90
012024;1001;61277080;180;BRL;-962665545,63
012024;1001;57087190;60;USD;-746607583,67
012024;1001;59567804;180;EUR;-147153715,77
012024;1001;38578540;30;EUR;715301401,34
012024;1001;84157603;30;BRL;348448355,99
012024;1001;74576555;60;USD;-238660369,64
012024;1001;55091330;30;EUR;-865119208,62
012024;1001;20063118;30;BRL;-886477794,88
012024;1001;81246960;1;BRL;-446411566,18
012024;1001;21529913;30;EUR;-359807030,40
012024;1001;37135553;30;BRL;860501772,94
012024;1001;67414488;1;EUR;939256547,34
012024;1001;20937364;1;EUR;313684751,27
012024;1001;72085758;180;USD;-522675718,93
012024;1001;75117119;90;EUR;86094110,58
012024;1001;27622669;180;EUR;848272977,96
012024;1001;18392646;1;BRL;-458792655,72
012024;1001;95606369;60;BRL;-720232970,57
012024;1001;95752593;30;BRL;670363357,80
012024;1001;47379426;30;BRL;261869584,73
012024;1001;46908281;60;EUR;183677840,30
012024;1001;44987456;30;EUR;215507545,74
012024;1001;71615340;360;USD;604273400,43
012024;1001;57729197;1;BRL;-372136778,34
012024;1001;95637539;60;USD;-67044277,18
012024;1001;54212329;30;EUR;-12210305,83
012024;1001;18377643;360;BRL;-675074795,79
012024;1001;17119125;1;EUR;129585857,48
012024;1001;57646655;360;EUR;316130887,56
012024;1001;53883842;360;BRL;-47000904,38
012024;1001;64301713;90;BRL;504942670,66
012024;1001;57937824;1;EUR;-5699168,74
012024;1001;46940750;60;EUR;574272188,61
012024;1001;77801470;180;EUR;843078572,77
012024;1001;87246086;30;USD;635686287,21
012024;1001;80225848;60;USD;61521862,59
012024;1001;46736890;1;USD;272534151,67
012024;1001;30176234;60;BRL;-591265212,08
012024;1001;72724410;60;BRL;-438285884,62
012024;1001;97591518;60;EUR;735812522,46
012024;1001;81245160;180;EUR;432537145,34
012024;1001;71243260;180;EUR;659957600,45
012024;1001;49289541;360;USD;552423707,60
012024;1001;38609845;30;EUR;-279345452,71
012024;1001;44172185;90;BRL;511008468,87
012024;1001;96661198;60;BRL;-707097114,11
012024;1001;65417504;90;USD;-836267922,99
012024;1001;80254283;90;EUR;206490875,95
012024;1001;86924018;180;USD;-703973917,80
012024;1001;75036908;360;USD;864299238,22
012024;1001;30392492;60;EUR;-811960107,40
012024;1001;41064535;90;BRL;706090907,79
012024;1001;59160606;180;BRL;912000482,82
012024;1001;67966480;1;BRL;-107805814,95
012024;1001;29309053;90;EUR;-59744526,63
012024;1001;91439221;90;EUR;624639326,77
012024;1001;68244390;90;BRL;435641145,15
012024;1001;55539410;360;EUR;330615448,67
012024;1001;21940208;180;USD;-792845916,10
012024;1001;22443943;90;BRL;-949290566,02
012024;1001;57599134;1;USD;170338521,15
012024;1001;87422684;1;BRL;607557692,71
012024;1001;43142240;60;USD;867872985,43
012024;1001;18149031;30;BRL;-10935271,07
012024;1001;29758817;90;EUR;-72520307,27
012024;1001;75019008;180;USD;-404248324,80
012024;1001;78911756;90;EUR;787652740,03
012024;1001;78984048;60;USD;193563938,33
012024;1001;31157111;90;USD;-959556910,61
012024;1001;61106348;30;BRL;594686044,24
012024;1001;68697225;30;BRL;26545647,85
012024;1001;41403112;60;USD;-682404493,11
012024;1001;50122036;90;USD;832933974,52
012024;1001;81681117;90;USD;-249395723,24
012024;1001;69600544;180;EUR;-649256983,44
012024;1001;40658392;90;USD;-150177892,57
012024;1001;71243905;90;EUR;26516095,75
012024;1001;38084234;360;USD;631851595,38
012024;1001;20856861;1;USD;268505128,14
012024;1001;12741109;30;USD;-427747348,66
012024;1001;74176290;360;USD;-909017281,26
012024;1001;12876954;30;BRL;956032890,42
012024;1001;89962256;30;EUR;134663426,77
012024;1001;42425458;30;BRL;993841592,54
012024;1001;58613817;90;EUR;-382269154,74
012024;1001;48881093;90;EUR;-587709717,10
012024;1001;86380797;90;USD;-926075432,08
012024;1001;13211680;360;USD;-690958994,18
012024;1001;39749631;360;BRL;-265314008,16
012024;1001;80544531;360;BRL;-419690301,83
012024;1001;38649497;30;USD;519443990,04
012024;1001;87468665;360;USD;-912013574,50
012024;1001;16193444;30;EUR;-282093168,22
012024;1001;41991339;60;EUR;-593927337,30
012024;1001;91415057;1;EUR;402556527,12
012024;1001;45202992;60;USD;-196566625,62
012024;1001;42219768;180;EUR;-928937376,56
012024;1001;20649605;360;BRL;-886307862,62
012024;1001;35222307;180;BRL;-235150174,96
012024;1001;46413106;30;BRL;799192483,81
012024;1001;55774680;30;USD;284207087,89
012024;1001;33020836;1;BRL;570798562,56
012024;1001;68945192;1;BRL;484432352,11
012024;1001;79177584;30;BRL;631639942,56
012024;1001;79681504;1;USD;-596477822,75
012024;1001;74045568;60;BRL;-818542270,61
012024;1001;91509535;90;USD;-364107719,62
012024;1001;87436367;1;USD;740534288,89
012024;1001;69227488;90;USD;281591255,93
012024;1001;48247263;90;BRL;940196921,21
012024;1001;48785362;30;EUR;748930782,42
012024;1001;42100089;90;USD;144005056,79
012024;1001;71706977;60;BRL;-325242289,89
012024;1001;37622019;180;BRL;166312323,93
012024;1001;17339654;60;BRL;654183511,59
012024;1001;24542317;360;BRL;280890721,87
012024;1001;62832164;1;USD;-345152281,99
012024;1001;56767878;30;BRL;-319256301,33
012024;1001;73557360;1;BRL;674049689,34
012024;1001;61609205;90;BRL;430225339,24
012024;1001;28631480;90;USD;144629829,89
012024;1001;10568761;1;BRL;161841783,85
012024;1001;50403226;1;EUR;-818820147,62
012024;1001;85150573;180;BRL;92140831,95
012024;1001;12703128;30;BRL;632049281,77
012024;1001;31478463;30;EUR;872996255,53
012024;1001;97875523;30;EUR;427553561,37
012024;1001;58255791;180;BRL;115412533,98
012024;1001;41592418;1;EUR;150420750,98
012024;1001;92067959;30;USD;515734338,53
012024;1001;59063382;60;EUR;869087077,97
012024;1001;32449306;180;EUR;-826249647,30
012024;1001;48800353;1;USD;457760417,46
012024;1001;95901520;60;BRL;-625256207,73
012024;1001;16495964;360;BRL;479490523,22
012024;1001;59799800;1;EUR;242649802,17
012024;1001;58283332;90;USD;260034083,68
012024;1001;33882187;60;BRL;-798638202,73
012024;1001;72994299;30;USD;-776563640,63
012024;1001;53096185;90;EUR;-860489785,38
012024;1001;84298969;1;EUR;571472202,07
012024;1001;78068657;180;EUR;-763013592,60
012024;1001;43442331;1;USD;-812564907,45
012024;1001;71060883;180;EUR;-962741207,53
012024;1001;71928074;60;USD;153377408,22
012024;1001;45427911;30;USD;262432336,22
012024;1001;79419602;360;EUR;-226623935,89
012024;1001;38978121;90;USD;-696053518,35
012024;1001;96914516;90;BRL;-658855705,60
012024;1001;45409700;180;EUR;-632223914,80
012024;1001;50356638;1;USD;171078534,67
012024;1001;85650075;1;USD;486094801,60
012024;1001;63986197;360;USD;-351390457,54
012024;1001;16260084;30;USD;10466057,35
012024;1001;85234716;90;BRL;31194282,12
012024;1001;28482138;30;USD;777649896,58
012024;1001;73450891;90;BRL;823453006,20
012024;1001;33941319;360;EUR;954291960,60
012024;1001;60520894;360;EUR;276838030,98
012024;1001;78232259;90;BRL;900495395,43
012024;1001;84250664;360;USD;-7990400,08
012024;1001;45807361;180;USD;290283053,85
012024;1001;87579189;30;USD;-37322006,47
012024;1001;57219282;30;USD;-287327742,03
012024;1001;90444924;60;BRL;433041011,49
012024;1001;40755558;180;BRL;767372061,05
012024;1001;25818813;360;EUR;78468490,57
012024;1001;69253429;90;USD;365996371,62
012024;1001;12885454;30;USD;-507761030,22
012024;1001;55404854;1;USD;357209881,86
012024;1001;74475220;90;BRL;-416110729,46
012024;1001;99214985;60;EUR;370430107,04
012024;1001;25914462;60;BRL;984091704,58
012024;1001;23197012;360;BRL;-644951878,18
012024;1001;97689191;60;EUR;-43704915,34
012024;1001;84817868;1;BRL;-361147664,16
012024;1001;23656390;60;BRL;-527127941,55
012024;1001;93006666;60;BRL;58416627,38
012024;1001;70362004;180;EUR;724225118,65
012024;1001;98043666;1;EUR;672239518,27
012024;1001;64965548;60;USD;-375062049,01
012024;1001;84076014;90;USD;228387506,38
012024;1001;45103149;90;EUR;-307062080,23
012024;1001;76169830;60;EUR;744999939,09
012024;1001;18764280;1;EUR;-236032341,63
012024;1001;78220102;180;USD;110324800,18
012024;1001;68146867;30;USD;-644447218,32
012024;1001;83860155;30;EUR;140737909,33
012024;1001;51333190;180;USD;880290654,23
012024;1001;12811731;90;USD;-188439762,63
012024;1001;18203807;60;USD;-612748382,25
012024;1001;12437352;30;BRL;-119039206,24
012024;1001;22187102;30;BRL;785852624,56
012024;1001;45560276;1;BRL;-674149658,36
012024;1001;66091937;90;EUR;-275196750,73
012024;1001;24134248;180;EUR;-38540825,40
012024;1001;23630386;90;EUR;159256097,17
012024;1001;17789624;90;EUR;-710912338,73
012024;1001;81610927;60;USD;-14802367,84
012024;1001;72362879;30;BRL;324437383,31
012024;1001;19953422;360;USD;-276080332,46
012024;1001;85053480;60;USD;-516397827,51
012024;1001;33291045;60;BRL;-674325006,17
012024;1001;46308007;360;EUR;51206628,64
012024;1001;33608283;360;BRL;502053329,80
012024;1001;57836416;1;USD;47771880,97
012024;1001;64669345;90;BRL;820429836,96
012024;1001;59037922;60;BRL;946439358,30
012024;1001;66495074;30;USD;320569461,27
012024;1001;64504858;90;EUR;172438464,82
012024;1001;70287520;1;BRL;-716938582,76
012024;1001;74865328;180;USD;389606344,67
012024;1001;67309899;180;BRL;-857557333,27
012024;1001;70117753;90;EUR;-807629934,70
012024;1001;74336011;360;EUR;-135585697,70
012024;1001;89444647;90;BRL;-61670192,09
012024;1001;24210031;1;BRL;-502880175,39
012024;1001;25786885;360;BRL;-83141850,17
012024;1001;61899149;180;EUR;-340100678,28
012024;1001;12586182;60;USD;461037350,40
012024;1001;84458918;360;EUR;757458437,51
012024;1001;95304770;90;BRL;-734578801,63
012024;1001;56125909;30;USD;736059961,73
012024;1001;42490131;30;BRL;-569682689,44
012024;1001;57785321;60;USD;-243954314,32
012024;1001;57914105;30;EUR;482344893,70
012024;1001;89898729;30;BRL;-181150389,07
012024;1001;90194419;30;EUR;-781876657,85
012024;1001;26556957;360;EUR;-583165276,71
012024;1001;14569150;30;EUR;-420355243,99
012024;1001;58628919;60;USD;4200150,57
012024;1001;97150067;180;BRL;-586991137,79
012024;1001;47163663;1;USD;-918466451,06
012024;1001;29734846;360;BRL;919151000,84
012024;1001;39708920;30;USD;706249974,51
012024;1001;15765003;360;BRL;995452075,24
012024;1001;20648410;360;USD;-43550808,98
012024;1001;35978658;1;EUR;301973616,34
012024;1001;16204949;180;BRL;315743748,42
012024;1001;36147302;90;EUR;-620561308,82
012024;1001;78823965;180;USD;362369871,49
012024;1001;86739850;60;EUR;-813312528,15
012024;1001;80322390;90;USD;-332097286,94
012024;1001;94243902;90;BRL;-849610007,84
012024;1001;28368296;180;BRL;899992594,34
012024;1001;13086271;30;BRL;511803319,25
012024;1001;78101698;180;USD;267512698,39
012024;1001;46047264;60;EUR;-483203064,30
012024;1001;92993093;180;BRL;-727106295,39
012024;1001;19698369;180;BRL;-287710599,80
012024;1001;27425910;30;BRL;911023102,97
012024;1001;82541005;1;BRL;-388213473,95
012024;1001;76645875;90;USD;171961646,92
012024;1001;65410662;180;USD;-274041229,22
012024;1001;11782290;360;USD;-323524744,46
012024;1001;82597344;1;BRL;79352288,61
012024;1001;80580112;30;BRL;-656379282,27
012024;1001;12447335;360;EUR;83554656,14
012024;1001;90947455;90;USD;330179897,14
012024;1001;80078967;1;EUR;-296709618,79
012024;1001;89125574;30;BRL;901208440,71
012024;1001;88799772;1;USD;-100467206,81
012024;1001;83629113;360;EUR;610331843,77
012024;1001;79845062;180;BRL;-897799470,41
012024;1001;30486646;30;BRL;-415620285,72
012024;1001;15988156;360;USD;123227889,42
012024;1001;63797022;180;USD;127883327,95
012024;1001;60505202;30;EUR;795184658,39
012024;1001;85583168;90;USD;354337874,28
012024;1001;37765882;60;EUR;-901881660,80
012024;1001;15239208;90;BRL;-229520835,97
012024;1001;92628543;1;USD;-458921179,72
012024;1001;31927937;60;USD;-757722365,63
012024;1001;69010648;360;USD;-756136421,20
012024;1001;95495582;90;EUR;604820735,00
012024;1001;24392236;90;USD;739255041,93
012024;1001;54813214;360;EUR;655765535,88
012024;1001;83503299;30;BRL;139449892,94
012024;1001;19001357;60;EUR;-66981290,70
012024;1001;27100497;90;EUR;241482894,27
012024;1001;45380678;30;BRL;704174560,81
012024;1001;13951129;180;BRL;-414652933,91
012024;1001;44264215;1;USD;321894813,02
012024;1001;28911659;1;BRL;-811977720,53
012024;1001;24095398;30;BRL;-757703749,36
012024;1001;33643108;30;USD;-254005447,52
012024;1001;44110164;60;USD;-779215098,79
012024;1001;13621425;180;BRL;932084070,71
012024;1001;37956655;90;EUR;724990376,80
012024;1001;42830344;90;EUR;-754071909,33
012024;1001;83737911;60;USD;161913882,40
012024;1001;63835925;1;BRL;-335905867,43
012024;1001;25243091;30;USD;-476266219,01
012024;1001;34030419;30;USD;801852436,58
012024;1001;61877513;30;USD;170622334,34
012024;1001;83437792;360;BRL;531720335,56
012024;1001;99328376;1;USD;941728432,93
012024;1001;17596688;60;BRL;-255599302,97
012024;1001;20901492;90;USD;146140832,15
012024;1001;87033642;30;USD;-487594768,59
012024;1001;96488396;90;USD;986844747,99
012024;1001;44167336;360;EUR;-5779213,01
012024;1001;85159625;1;BRL;645595562,43
012024;1001;35325848;60;EUR;-442991611,29
012024;1001;19881147;180;EUR;728767309,96
012024;1001;27073848;1;EUR;400532725,86
012024;1001;37347751;60;BRL;-764621566,67
012024;1001;95032423;30;EUR;-958741224,93
012024;1001;45442316;1;USD;-539298985,23
012024;1001;53002591;60;BRL;-401693877,48
012024;1001;27486095;30;BRL;118226484,12
012024;1001;97111826;1;BRL;-994367516,63
012024;1001;14878886;60;EUR;-213050101,61
012024;1001;44750553;360;USD;532395722,16
012024;1001;33475047;90;EUR;623842003,39
012024;1001;59634029;180;USD;815027814,28
012024;1001;90007488;30;BRL;-177434760,80
012024;1001;69781063;30;EUR;201889833,44
012024;1001;31566768;30;USD;-685607205,70
012024;1001;96683255;60;EUR;-788812927,94
012024;1001;98524063;30;BRL;-775913992,92
012024;1001;41712646;30;EUR;582202083,58
012024;1001;76822548;180;BRL;671450974,29
012024;1001;28127655;180;USD;-623543542,92
012024;1001;72887129;360;BRL;-571379252,97
012024;1001;15514994;90;USD;544821518,89
012024;1001;19772847;90;USD;-216687136,63
012024;1001;90889739;60;USD;-351102948,97
012024;1001;11929477;90;EUR;-353040866,51
012024;1001;46368414;180;USD;-727023547,78
012024;1001;55748193;180;USD;-374384191,08
012024;1001;82990213;60;USD;173394832,83
012024;1001;92915470;1;BRL;-258089530,11
012024;1001;25565792;30;BRL;227287969,23
012024;1001;86362403;180;USD;305013926,15
012024;1001;93794919;180;USD;642944368,91
012024;1001;66794088;360;USD;-287254834,04
012024;1001;16086032;60;BRL;972821160,12
012024;1001;88766533;30;BRL;-825362934,30
012024;1001;23612794;90;USD;-412659599,12
012024;1001;23579593;30;BRL;563141204,35
012024;1001;86877701;60;EUR;-22790094,57
012024;1001;37144010;180;BRL;196037791,39
012024;1001;20417283;90;USD;827172770,48
012024;1001;91475297;60;BRL;-694310084,84
012024;1001;36500652;360;BRL;-839202040,53
012024;1001;40004073;360;EUR;369474614,00
012024;1001;23042438;1;USD;-104878845,35
012024;1001;75767417;90;EUR;316567731,86
012024;1001;43024335;30;USD;495077760,92
012024;1001;90760553;360;EUR;256838616,16
012024;1001;96071756;180;BRL;744603482,71
012024;1001;70277286;30;USD;327544567,30
012024;1001;52949517;1;USD;-875632156,68
012024;1001;92527780;90;BRL;-241013231,46
012024;1001;93294279;60;BRL;655517347,74
012024;1001;70477011;180;EUR;-700291291,70
012024;1001;87999540;360;BRL;412606287,65
012024;1001;99114593;60;EUR;431998005,05
012024;1001;62874356;180;EUR;216248563,70
012024;1001;72949858;60;BRL;417575780,25
012024;1001;97860833;60;BRL;694604013,09
012024;1001;78571504;180;BRL;-449366497,03
012024;1001;28522903;1;USD;-754688899,27
012024;1001;57876934;360;EUR;-658651116,27
012024;1001;62757253;180;USD;-362057271,09
012024;1001;94497403;360;USD;978076829,20
012024;1001;41889659;90;USD;211170674,60
012024;1001;72649811;60;EUR;623997161,06
012024;1001;20828948;60;BRL;-440113396,65
012024;1001;95667554;30;EUR;442325069,19
012024;1001;93833622;60;USD;-251219502,06
012024;1001;38337009;60;BRL;-231940210,08
012024;1001;21203620;360;BRL;-770618470,52
012024;1001;35111541;90;BRL;742467848,41
012024;1001;61309879;30;USD;-46183429,52
012024;1001;32257238;30;USD;-930675871,36
012024;1001;27012264;360;BRL;212014745,07
012024;1001;29715428;180;USD;161243255,39
012024;1001;49435541;180;EUR;491338608,38
012024;1001;36955637;180;BRL;43202650,24
012024;1001;13090214;1;USD;-881322098,58
012024;1001;84119582;30;USD;-38448620,00
012024;1001;50610033;60;USD;499938603,68
012024;1001;86942616;90;BRL;909989479,51
012024;1001;90003935;360;EUR;-586796410,21
012024;1001;24972504;90;EUR;-443442774,07
012024;1001;31978607;90;USD;181448666,38
012024;1001;63230972;30;USD;543537906,65
012024;1001;55194425;90;USD;-494907202,61
012024;1001;33539682;30;USD;-443341052,14
012024;1001;44795043;180;USD;-144128915,18
012024;1001;37691391;90;EUR;825277355,33
012024;1001;84940092;90;BRL;873382432,89
012024;1001;62966406;30;EUR;-979010005,92
012024;1001;67813109;1;USD;-490363759,20
012024;1001;29818512;1;BRL;-659722105,89
012024;1001;73743465;90;USD;-472234466,85
012024;1001;54060818;60;BRL;-349154287,07
012024;1001;93011084;30;EUR;-659149229,98
012024;1001;68788836;60;EUR;-446145959,90
012024;1001;54902843;180;USD;-58364863,79
012024;1001;15229284;90;BRL;846884691,71
012024;1001;54692438;60;BRL;941085313,33
012024;1001;71248716;1;BRL;-920773843,61
012024;1001;98671722;1;BRL;948723793,25
012024;1001;93524135;360;EUR;536916606,58
012024;1001;35309641;180;EUR;-179095626,11
012024;1001;32098147;1;USD;-266088492,45
012024;1001;19791614;180;BRL;-604626168,35
012024;1001;48771967;360;EUR;-513177478,63
012024;1001;32009690;1;USD;377332193,29
012024;1001;79750249;360;USD;-133327234,47
012024;1001;69110383;30;BRL;713749331,84
012024;1001;77129007;360;BRL;120536462,04
012024;1001;89958889;90;BRL;-105810242,48
012024;1001;17450904;60;USD;-792739112,31
012024;1001;75034850;1;EUR;-61781406,13
012024;1001;48907325;90;USD;641891910,07
012024;1001;10703695;60;USD;146324918,62
012024;1001;81738698;360;BRL;927523830,26
012024;1001;96745507;90;BRL;30530647,43
012024;1001;55052005;1;BRL;-659609062,54
012024;1001;34472274;180;EUR;142654832,52
012024;1001;36491019;30;USD;237215858,42
012024;1001;63493218;30;BRL;529457245,23
012024;1001;92765817;360;BRL;-168661454,03
012024;1001;22028293;360;EUR;782571166,71
012024;1001;13187155;60;EUR;615101482,28
012024;1001;31363842;60;USD;-809311129,49
012024;1001;27941442;30;USD;957263314,05
012024;1001;55017063;180;USD;966328421,28
012024;1001;17103005;360;EUR;432414186,42
012024;1001;20635643;60;USD;-891337190,07
012024;1001;60008142;1;USD;920108775,79
012024;1001;89875426;30;BRL;-650518517,87
012024;1001;73579575;60;BRL;36516154,76
012024;1001;22844062;360;EUR;200390263,52
012024;1001;42944926;30;USD;-33083947,10
012024;1001;15109719;90;BRL;56392854,20
012024;1001;41830285;60;EUR;42356683,65
012024;1001;54194963;360;BRL;-582126669,62
012024;1001;38521519;180;BRL;-660921406,61
012024;1001;69758261;90;USD;272389137,10
012024;1001;21175822;30;USD;204576751,94
012024;1001;31295554;180;USD;-42237948,80
012024;1001;23086855;30;EUR;-318080393,31
012024;1001;38987242;360;USD;-486586269,68
012024;1001;53545653;360;BRL;-616436545,85
012024;1001;33493790;360;EUR;811925999,74
012024;1001;48380546;1;USD;-818082651,95
012024;1001;32683999;360;USD;231466254,95
012024;1001;13099922;90;BRL;75809942,89
012024;1001;20843206;360;EUR;-386882746,62
012024;1001;37828435;180;BRL;694576019,60
012024;1001;75200142;180;BRL;919971139,50
012024;1001;71187094;30;EUR;-274545298,21
012024;1001;96036171;360;BRL;-51360746,24
012024;1001;41933990;30;USD;-835531069,65
012024;1001;65697934;180;USD;337635566,53
012024;1001;78087958;90;BRL;-575567365,65
012024;1001;11293141;180;USD;-662154167,96
012024;1001;91736502;60;BRL;824202869,83
012024;1001;21636515;60;EUR;157438254,16
012024;1001;52923840;360;EUR;680795697,89
012024;1001;94810514;360;USD;-211964749,19
012024;1001;30385074;90;USD;945258036,22
012024;1001;85859241;30;BRL;17770702,90
012024;1001;14647171;360;EUR;-278598396,83
012024;1001;59691996;90;BRL;-21524675,53
012024;1001;53175794;360;EUR;-4719513,31
012024;1001;12148024;360;BRL;934421787,57
012024;1001;47513606;90;BRL;-557834572,69
012024;1001;16051477;90;EUR;277931104,30
012024;1001;65160442;1;USD;110725184,81
012024;1001;40947852;90;USD;-541524582,09
012024;1001;25027524;180;USD;454566838,21
012024;1001;93813311;90;USD;582190773,02
012024;1001;43428898;180;USD;-831100607,72
012024;1001;76153701;30;BRL;-263636014,57
012024;1001;30840166;60;USD;466174408,73
012024;1001;52829887;1;BRL;453050978,87
012024;1001;19017229;30;USD;-893719694,61
012024;1001;70092864;90;BRL;426477543,50
012024;1001;72449427;1;BRL;-798395959,96
012024;1001;97325999;180;USD;815398174,20
012024;1001;77345915;180;BRL;827040677,74
012024;1001;78588723;90;BRL;-568808469,80
012024;1001;45039715;360;BRL;-789591034,55
012024;1001;72319174;360;USD;628573736,88
012024;1001;60711661;90;EUR;-37313177,49
012024;1001;58298098;30;USD;753156046,38
012024;1001;25678345;60;BRL;-59899551,92
012024;1001;86804975;90;EUR;396750730,61
012024;1001;55387263;180;EUR;-539313576,14
012024;1001;35853232;90;USD;984190807,87
012024;1001;24944650;90;USD;-80754987,71
012024;1001;20668132;90;EUR;765811117,52
012024;1001;46588177;1;BRL;-716533589,21
012024;1001;49164321;30;BRL;-262243910,99
012024;1001;78527089;360;USD;-994313966,53
012024;1001;73833247;90;USD;-985214477,23
012024;1001;87491931;90;EUR;217084182,14
012024;1001;98778597;90;EUR;164548657,59
